it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
778,0.003087,0.001288,0.0002618,7.685e-06,1.475e-07,0.01481,0.001
779,0.003092,0.001292,0.0002668,7.664e-06,1.475e-07,0.01481,0.001
780,0.003172,0.001373,0.0002694,7.646e-06,1.46e-07,0.01483,0.001
781,0.003155,0.001361,0.0002653,7.639e-06,1.416e-07,0.01483,0.001
782,0.003113,0.001321,0.0002651,7.631e-06,1.401e-07,0.01481,0.001
783,0.003124,0.001338,0.0002622,7.611e-06,1.396e-07,0.01478,0.001
784,0.003097,0.001315,0.0002628,7.594e-06,1.381e-07,0.01478,0.001
785,0.003047,0.001276,0.0002557,7.577e-06,1.328e-07,0.01476,0.001
786,0.003122,0.001359,0.0002522,7.548e-06,1.278e-07,0.01473,0.001
787,0.00302,0.00126,0.0002554,7.522e-06,1.248e-07,0.0147,0.001
788,0.00306,0.001303,0.0002581,7.491e-06,1.242e-07,0.01468,0.001
789,0.003084,0.001328,0.0002617,7.466e-06,1.235e-07,0.01468,0.001
790,0.003028,0.001278,0.0002603,7.447e-06,1.259e-07,0.01468,0.001
791,0.00314,0.0014,0.000254,7.426e-06,1.291e-07,0.0147,0.001
792,0.002988,0.001242,0.0002625,7.411e-06,1.343e-07,0.0147,0.001
793,0.003056,0.001318,0.0002584,7.396e-06,1.364e-07,0.0147,0.001
794,0.002945,0.001212,0.0002566,7.378e-06,1.331e-07,0.01467,0.001
795,0.003022,0.001294,0.0002583,7.344e-06,1.253e-07,0.01464,0.001
796,0.003059,0.00134,0.0002561,7.311e-06,1.152e-07,0.01464,0.001
797,0.00296,0.001246,0.0002557,7.285e-06,1.054e-07,0.01462,0.001
798,0.002942,0.001235,0.0002543,7.26e-06,9.89e-08,0.01459,0.001
799,0.003067,0.001361,0.0002598,7.229e-06,1.007e-07,0.01459,0.001
800,0.002988,0.001293,0.0002529,7.208e-06,1e-07,0.01462,0.001
801,0.002998,0.001303,0.0002548,7.196e-06,9.99e-08,0.01465,0.001
802,0.003055,0.001366,0.000251,7.189e-06,1.024e-07,0.01464,0.001
803,0.002921,0.001235,0.0002509,7.173e-06,1.075e-07,0.01461,0.001
804,0.002966,0.001283,0.0002516,7.15e-06,1.085e-07,0.01461,0.001
805,0.002985,0.001303,0.0002558,7.126e-06,1.056e-07,0.01461,0.001
806,0.002908,0.001233,0.0002524,7.11e-06,1.014e-07,0.01459,0.001
807,0.002846,0.001183,0.000246,7.082e-06,1e-07,0.01454,0.001
808,0.002928,0.001273,0.0002446,7.049e-06,1.007e-07,0.01451,0.001
